1.531395,0.582651598465,0.166251941782,0.0874289385439,0.0994351230916,0.994818655958,-0.0160366376322,0.0138320030099,0.75784415944,-0.26456271481,0.158730129663,0.0177169945095,0.997581003529,-0.0237984327767,0.0628640127589
1.551379,0.582451835899,0.167243304763,0.0872341502468,0.0990356866836,0.99487556781,-0.0153917139766,0.0133278835151,0.757391482915,-0.264695680574,0.158441994475,0.0179709988624,0.997617264991,-0.0236592790364,0.06226615699
1.571431,0.583337308728,0.166552576377,0.0878343819216,0.0989526212268,0.99486210485,-0.0159209636328,0.014293145312,0.757642762174,-0.264332092071,0.157806782789,0.0177736251916,0.997625834107,-0.0234124060434,0.0622788295717
1.591452,0.58250175782,0.166938394182,0.0872522590479,0.0995172138713,0.994822814337,-0.0154457931267,0.013613217556,0.75756019748,-0.265188814441,0.157876689399,0.0181770508152,0.997603246689,-0.0239844935559,0.0623065092012
1.611415,0.58282656318,0.166659862284,0.0872311521699,0.0997636744446,0.994789938572,-0.0156957656076,0.0139222957844,0.758354055316,-0.264627297562,0.159183870848,0.0174635081028,0.997539305542,-0.0240536077976,0.0634963285119
1.631401,0.582383781208,0.16586242173,0.087425230993,0.0997189266826,0.994793490089,-0.0160552830788,0.0135748157754,0.758074496495,-0.26506457224,0.158574678179,0.0179534000803,0.997579001071,-0.0237459735191,0.0628485543906
1.651417,0.582059878064,0.166225142555,0.0871124609267,0.0999202903156,0.99478020649,-0.0158348950841,0.0133241306304,0.757491411564,-0.265080314974,0.158221331906,0.0178880946245,0.99761292844,-0.0238880750684,0.0622721522788
1.671394,0.582295430198,0.166858700247,0.0872434980966,0.0983561261474,0.994936980436,-0.0159032830957,0.0131743309489,0.757499470041,-0.264293965249,0.158236030408,0.0177180028081,0.997617157784,-0.0237536109691,0.0623044527913
1.691442,0.582543284051,0.166353343856,0.0874228116951,0.0994363433704,0.994822510194,-0.0159201621396,0.0136797392361,0.757368353963,-0.264475973381,0.157406875497,0.0178629429101,0.997640861093,-0.0236533284545,0.0619204941955
1.711446,0.582187257206,0.166692801642,0.0871312076952,0.0995774360773,0.994817141505,-0.0156176189161,0.013389517255,0.757559130634,-0.264248384968,0.157621504241,0.0172051412862,0.997654339384,-0.0235758249874,0.061919162598
